2025-12-24 16:59:47 | INFO     | setup_logging:58 | ================================================================================
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/gemma-2-9b vs Llama-3.1-8B: J_vs_R_g1=282, J_vs_R_g2=282, K_vs_R_g1=176, K_vs_R_g2=176
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/Qwen2.5-7B vs Llama-3.1-8B: J_vs_R_g1=282, J_vs_R_g2=282, K_vs_R_g1=175, K_vs_R_g2=175
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/Llama-3.1-70B vs Llama-3.1-8B: J_vs_R_g1=282, J_vs_R_g2=282, K_vs_R_g1=221, K_vs_R_g2=221
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/gemma-2-9b vs gemma-2-9b-it: J_vs_R_g1=176, J_vs_R_g2=176, K_vs_R_g1=176, K_vs_R_g2=176
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/Qwen2.5-7B vs Qwen2.5-7B-Instruct: J_vs_R_g1=208, J_vs_R_g2=208, K_vs_R_g1=152, K_vs_R_g2=152
2025-12-24 16:59:47 | DEBUG    | load_cached_preferences:151 | Loaded Llama-3.1-8B-Instruct/Qwen2.5-72B-Instruct vs Qwen2.5-7B-Instruct: J_vs_R_g1=208, J_vs_R_g2=208, K_vs_R_g1=118, K_vs_R_g2=118
2025-12-24 16:59:47 | INFO     | load_cached_preferences:155 | Loaded preferences for 19 (judge, proxy, reference) triplets
2025-12-24 16:59:47 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:47 | INFO     | main:480 | Analyzing: Judge=gemma-2-9b-it, Proxy=Llama-3.1-8B, Reference=Llama-3.1-8B-Instruct
2025-12-24 16:59:47 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:47 | INFO     | main:497 |   J(J vs R): 270 examples
2025-12-24 16:59:47 | INFO     | main:498 |   J(K vs R): 162 examples
2025-12-24 16:59:47 | WARNING  | main:506 |   Example ID mismatch: J has 270, K has 162, Common: 162
2025-12-24 16:59:47 | INFO     | main:534 |   J(J vs R) - LSP: 43, ILSP: 119
2025-12-24 16:59:47 | INFO     | main:535 |   J(K vs R) - LSP: 43, ILSP: 119
2025-12-24 16:59:47 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=gemma-2-9b-it, Proxy=Llama-3.1-8B, Ref=Llama-3.1-8B-Instruct
2025-12-24 16:59:49 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/gemma-2-9b-it_Llama-3.1-8B_vs_Llama-3.1-8B-Instruct.png
2025-12-24 16:59:49 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.2586 ± 0.2827
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.0924 ± 0.1735
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1662
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=6.023, p=0.000000
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=6.023, p=0.000000
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.328, p=0.000005
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.206, p=0.024935
2025-12-24 16:59:49 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.709
2025-12-24 16:59:49 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/gemma-2-9b-it_Llama-3.1-8B_vs_Llama-3.1-8B-Instruct.json
2025-12-24 16:59:49 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:49 | INFO     | main:480 | Analyzing: Judge=gemma-2-9b-it, Proxy=Qwen2.5-7B-Instruct, Reference=Llama-3.1-8B-Instruct
2025-12-24 16:59:49 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:49 | INFO     | main:497 |   J(J vs R): 270 examples
2025-12-24 16:59:49 | INFO     | main:498 |   J(K vs R): 190 examples
2025-12-24 16:59:49 | WARNING  | main:506 |   Example ID mismatch: J has 270, K has 190, Common: 190
2025-12-24 16:59:49 | INFO     | main:534 |   J(J vs R) - LSP: 104, ILSP: 86
2025-12-24 16:59:49 | INFO     | main:535 |   J(K vs R) - LSP: 104, ILSP: 86
2025-12-24 16:59:49 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=gemma-2-9b-it, Proxy=Qwen2.5-7B-Instruct, Ref=Llama-3.1-8B-Instruct
2025-12-24 16:59:50 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/gemma-2-9b-it_Qwen2.5-7B-Instruct_vs_Llama-3.1-8B-Instruct.png
2025-12-24 16:59:50 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.2692 ± 0.2907
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2406 ± 0.2840
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.0286
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=0.777, p=0.439178
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=0.777, p=0.219589
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.105, p=0.737159
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.303, p=0.004635
2025-12-24 16:59:50 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.100
2025-12-24 16:59:50 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/gemma-2-9b-it_Qwen2.5-7B-Instruct_vs_Llama-3.1-8B-Instruct.json
2025-12-24 16:59:50 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:50 | INFO     | main:480 | Analyzing: Judge=gemma-2-9b-it, Proxy=Llama-3.1-70B-Instruct, Reference=Llama-3.1-8B-Instruct
2025-12-24 16:59:50 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:50 | INFO     | main:497 |   J(J vs R): 270 examples
2025-12-24 16:59:50 | INFO     | main:498 |   J(K vs R): 145 examples
2025-12-24 16:59:50 | WARNING  | main:506 |   Example ID mismatch: J has 270, K has 145, Common: 145
2025-12-24 16:59:50 | INFO     | main:534 |   J(J vs R) - LSP: 113, ILSP: 32
2025-12-24 16:59:50 | INFO     | main:535 |   J(K vs R) - LSP: 113, ILSP: 32
2025-12-24 16:59:50 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=gemma-2-9b-it, Proxy=Llama-3.1-70B-Instruct, Ref=Llama-3.1-8B-Instruct
2025-12-24 16:59:52 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/gemma-2-9b-it_Llama-3.1-70B-Instruct_vs_Llama-3.1-8B-Instruct.png
2025-12-24 16:59:52 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.2737 ± 0.3202
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.1650 ± 0.2028
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1087
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=1.713, p=0.096779
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=1.713, p=0.048389
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.219, p=0.433736
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.145, p=0.429635
2025-12-24 16:59:52 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.406
2025-12-24 16:59:52 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/gemma-2-9b-it_Llama-3.1-70B-Instruct_vs_Llama-3.1-8B-Instruct.json
2025-12-24 16:59:52 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:52 | INFO     | main:480 | Analyzing: Judge=gemma-2-9b-it, Proxy=Llama-3.1-8B, Reference=gemma-2-9b
2025-12-24 16:59:52 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:52 | INFO     | main:497 |   J(J vs R): 138 examples
2025-12-24 16:59:52 | INFO     | main:498 |   J(K vs R): 138 examples
2025-12-24 16:59:52 | INFO     | main:534 |   J(J vs R) - LSP: 92, ILSP: 46
2025-12-24 16:59:52 | INFO     | main:535 |   J(K vs R) - LSP: 92, ILSP: 46
2025-12-24 16:59:52 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=gemma-2-9b-it, Proxy=Llama-3.1-8B, Ref=gemma-2-9b
2025-12-24 16:59:53 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/gemma-2-9b-it_Llama-3.1-8B_vs_gemma-2-9b.png
2025-12-24 16:59:53 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.4131 ± 0.3408
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2129 ± 0.2171
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.2001
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=3.661, p=0.000658
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=3.661, p=0.000329
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.304, p=0.027658
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.195, p=0.194108
2025-12-24 16:59:53 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.700
2025-12-24 16:59:53 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/gemma-2-9b-it_Llama-3.1-8B_vs_gemma-2-9b.json
2025-12-24 16:59:53 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:53 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-8B, Reference=Qwen2.5-7B
2025-12-24 16:59:53 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:53 | INFO     | main:497 |   J(J vs R): 225 examples
2025-12-24 16:59:53 | INFO     | main:498 |   J(K vs R): 124 examples
2025-12-24 16:59:53 | WARNING  | main:506 |   Example ID mismatch: J has 225, K has 124, Common: 124
2025-12-24 16:59:53 | INFO     | main:534 |   J(J vs R) - LSP: 82, ILSP: 42
2025-12-24 16:59:53 | INFO     | main:535 |   J(K vs R) - LSP: 82, ILSP: 42
2025-12-24 16:59:53 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-8B, Ref=Qwen2.5-7B
2025-12-24 16:59:55 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/Qwen2.5-7B-Instruct_Llama-3.1-8B_vs_Qwen2.5-7B.png
2025-12-24 16:59:55 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.4560 ± 0.2071
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2688 ± 0.2507
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1872
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=4.711, p=0.000028
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=4.711, p=0.000014
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.476, p=0.000112
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.395, p=0.009650
2025-12-24 16:59:55 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.814
2025-12-24 16:59:55 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/Qwen2.5-7B-Instruct_Llama-3.1-8B_vs_Qwen2.5-7B.json
2025-12-24 16:59:55 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:55 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=Qwen2.5-72B, Reference=Qwen2.5-7B
2025-12-24 16:59:55 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:55 | INFO     | main:497 |   J(J vs R): 225 examples
2025-12-24 16:59:55 | INFO     | main:498 |   J(K vs R): 181 examples
2025-12-24 16:59:55 | WARNING  | main:506 |   Example ID mismatch: J has 225, K has 181, Common: 181
2025-12-24 16:59:55 | INFO     | main:534 |   J(J vs R) - LSP: 166, ILSP: 15
2025-12-24 16:59:55 | INFO     | main:535 |   J(K vs R) - LSP: 166, ILSP: 15
2025-12-24 16:59:55 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=Qwen2.5-7B-Instruct, Proxy=Qwen2.5-72B, Ref=Qwen2.5-7B
2025-12-24 16:59:56 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/Qwen2.5-7B-Instruct_Qwen2.5-72B_vs_Qwen2.5-7B.png
2025-12-24 16:59:56 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.3897 ± 0.2670
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.3289 ± 0.1881
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.0608
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=0.668, p=0.514757
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=0.668, p=0.257378
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.467, p=0.075464
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=-0.091, p=0.748055
2025-12-24 16:59:56 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.263
2025-12-24 16:59:56 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/Qwen2.5-7B-Instruct_Qwen2.5-72B_vs_Qwen2.5-7B.json
2025-12-24 16:59:56 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:56 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=Qwen2.5-72B, Reference=Qwen2.5-72B-Instruct
2025-12-24 16:59:56 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:56 | INFO     | main:497 |   J(J vs R): 179 examples
2025-12-24 16:59:56 | INFO     | main:498 |   J(K vs R): 131 examples
2025-12-24 16:59:56 | WARNING  | main:506 |   Example ID mismatch: J has 179, K has 131, Common: 131
2025-12-24 16:59:56 | INFO     | main:534 |   J(J vs R) - LSP: 37, ILSP: 94
2025-12-24 16:59:56 | INFO     | main:535 |   J(K vs R) - LSP: 37, ILSP: 94
2025-12-24 16:59:56 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=Qwen2.5-7B-Instruct, Proxy=Qwen2.5-72B, Ref=Qwen2.5-72B-Instruct
2025-12-24 16:59:58 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/Qwen2.5-7B-Instruct_Qwen2.5-72B_vs_Qwen2.5-72B-Instruct.png
2025-12-24 16:59:58 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.3999 ± 0.2790
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2958 ± 0.2578
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1041
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=3.384, p=0.001047
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=3.384, p=0.000523
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.223, p=0.018085
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.392, p=0.000095
2025-12-24 16:59:58 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.387
2025-12-24 16:59:58 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/Qwen2.5-7B-Instruct_Qwen2.5-72B_vs_Qwen2.5-72B-Instruct.json
2025-12-24 16:59:58 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:58 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-70B-Instruct, Reference=Qwen2.5-72B-Instruct
2025-12-24 16:59:58 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:58 | INFO     | main:497 |   J(J vs R): 179 examples
2025-12-24 16:59:58 | INFO     | main:498 |   J(K vs R): 110 examples
2025-12-24 16:59:58 | WARNING  | main:506 |   Example ID mismatch: J has 179, K has 110, Common: 110
2025-12-24 16:59:58 | INFO     | main:534 |   J(J vs R) - LSP: 57, ILSP: 53
2025-12-24 16:59:58 | INFO     | main:535 |   J(K vs R) - LSP: 57, ILSP: 53
2025-12-24 16:59:58 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-70B-Instruct, Ref=Qwen2.5-72B-Instruct
2025-12-24 16:59:59 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/Qwen2.5-7B-Instruct_Llama-3.1-70B-Instruct_vs_Qwen2.5-72B-Instruct.png
2025-12-24 16:59:59 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.3901 ± 0.2579
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2558 ± 0.2340
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1342
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=2.901, p=0.005440
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=2.901, p=0.002720
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.283, p=0.028177
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.082, p=0.557399
2025-12-24 16:59:59 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.545
2025-12-24 16:59:59 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/Qwen2.5-7B-Instruct_Llama-3.1-70B-Instruct_vs_Qwen2.5-72B-Instruct.json
2025-12-24 16:59:59 | INFO     | main:479 | ================================================================================
2025-12-24 16:59:59 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-8B, Reference=Llama-3.1-8B-Instruct
2025-12-24 16:59:59 | INFO     | main:481 | ================================================================================
2025-12-24 16:59:59 | INFO     | main:497 |   J(J vs R): 276 examples
2025-12-24 16:59:59 | INFO     | main:498 |   J(K vs R): 167 examples
2025-12-24 16:59:59 | WARNING  | main:506 |   Example ID mismatch: J has 276, K has 167, Common: 167
2025-12-24 16:59:59 | INFO     | main:534 |   J(J vs R) - LSP: 47, ILSP: 120
2025-12-24 16:59:59 | INFO     | main:535 |   J(K vs R) - LSP: 47, ILSP: 120
2025-12-24 16:59:59 | INFO     | create_comparison_plot:266 | Creating comparison plot for Judge=Qwen2.5-7B-Instruct, Proxy=Llama-3.1-8B, Ref=Llama-3.1-8B-Instruct
2025-12-24 17:00:01 | INFO     | create_comparison_plot:368 | Saved plot to judge_swap_null_dbg_results/truthfulness/analysis/plots/Qwen2.5-7B-Instruct_Llama-3.1-8B_vs_Llama-3.1-8B-Instruct.png
2025-12-24 17:00:01 | INFO     | main:548 |   Computing hypothesis tests on ILSP examples only...
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:423 | Hypothesis Test Results:
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:424 |   Mean(J vs R): 0.3795 ± 0.2469
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:425 |   Mean(K vs R): 0.2689 ± 0.2347
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:426 |   Mean difference: 0.1107
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:427 |   Two-sided t-test: t=4.084, p=0.000080
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:428 |   One-sided t-test: t=4.084, p=0.000040
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:429 |   KS test: D=0.200, p=0.016260
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:430 |   Correlation: r=0.247, p=0.006439
2025-12-24 17:00:01 | INFO     | compute_hypothesis_tests:431 |   Cohen's d: 0.459
2025-12-24 17:00:01 | INFO     | main:569 |   Saved statistics to judge_swap_null_dbg_results/truthfulness/analysis/stats/Qwen2.5-7B-Instruct_Llama-3.1-8B_vs_Llama-3.1-8B-Instruct.json
2025-12-24 17:00:01 | INFO     | main:479 | ================================================================================
2025-12-24 17:00:01 | INFO     | main:480 | Analyzing: Judge=Qwen2.5-7B-Instruct, Proxy=gemma-2-9b-it, Reference=Llama-3.1-8B-Instruct
2025-12-24 17:00:01 | INFO     | main:481 | ================================================================================
2025-12-24 17:00:01 | INFO     | main:497 |   J(J vs R): 276 examples
2025-12-24 17:00:01 | INFO     | main:498 |   J(K vs R): 190 examples
2025-12-24 17:00:01 | WARNING  | main:506 |   Example ID mismatch: J has 276, K has 190, Common: 190
2025-12-24 17:00:01 | INFO     | main:534 |   J(J vs R) - LSP: 104, ILSP: 86
